REPORT_ID,ACCEPTED,EXPLANATION,PENALTY,START_DATE,END_DATE,GUEST_ID,RID
2279,True,HPdlmLBINuXDPVpAeqHZFWfQbcnzwA,160.78,1983-10-08,1992-12-02,9910555199,140
2280,True,eCuLwSAFjqlrjWgwfpmcqmwTGuKxxaOBITFsGAzuRkkJpkgUbjFppIfvsexy,203.51,2015-12-02,2018-12-14,3536439327,4424
2281,False,LVJHvoIUObgJlK,572.18,2020-04-17,2021-01-06,0319774772,2054
2282,True,AJleDHWSwNwLr,607.25,2015-06-19,2021-03-10,9826457032,3769
2283,False,flbNODOkMt,693.69,2009-12-22,2021-10-19,6955160422,2182
2284,False,YQlGpjnNCTiULoeMujwZRPeLMRSRFDiRCqmNNEUOKwbeWTHhUeKHfcCasaqqwNGm,225.09,1978-08-05,2020-02-07,6018467787,1531
2285,False,NftDCvEhZLDotrMTxhCjFwsfCguXKgRwRkGthJNDfjFDQhwnDJxPFbUYuSzllfajxofnYyzCVQigFnJzKoaOnYCbncP,140.09,1952-04-09,2003-06-01,4592787171,395
2286,True,cAXRishhhUSePqSuFPXmnUHbTphCZ,32.98,1953-04-25,2018-01-29,5775376637,1633
2287,True,ywQAeaTSInUaOgjzytmrNyoFJDOFGjyttHKiumkTgOQZsCYQeimWHIZsyfnCfZFz,567.52,1978-09-21,2016-04-04,9317632137,2567
2288,True,RRjPkPzmpQhmXMouiPWhdEXp,996.8,1963-11-16,1974-09-21,2873681122,3062
2289,False,PILjDphxTvOPxHtRyYpWzkZtoLkc,783.02,1956-11-27,1992-07-27,7097569550,308
2290,False,yjPARFngDtuyHwcBEE,282.14,1962-05-18,1976-01-26,5504266444,4018
2291,False,pOqONvqnNDlCEzCaGnkLncMQfEVAcXAvJDnuvIQ,695.2,2012-12-25,2019-04-05,9142592352,1332
2292,True,TqxZkCFnVgzBriVWBHdbbCqogCOBVAXDXbcLoSmPqpCyHiVugdrCCAzJTDWNaFckrnFXjSnYSMoSwFTfb,686.48,1988-08-21,2016-11-27,9256052423,2665
2293,True,VoxlFqcEDlJANrDhN,601.71,1965-08-11,1980-12-21,1892778275,4627
2294,True,yXnWCLkqYmLHLLDIIoLQBwrNqaEKwepIVPybHImodwLeeosnpfZyM,27.5,2012-07-02,2023-06-14,7306501603,3074
2295,False,gUtCTtlaAHtqKAaMjkqNvIiSSjndhkTMObo,860.02,1960-02-27,1978-06-11,1679093091,2623
2296,False,FbxOhKoTlXtqhTwJxAaOqYHqBUS,140.4,1951-06-13,1965-07-11,8627309085,3328
2297,False,gpLVsqhssVvlBYRidGOvJaDZSMyjEJorGoZLTyCEgsyUCviclPWSLVucjehuCMaeieHHpiEKJGxuVnjYjALBUARCMUugmIWb,844.81,2001-11-01,2023-04-27,1712583409,4553
2298,False,iZTQweRnTAzGKBckbSbQDsqTbZxjxmFeRKiHEfzUsqCNyhffBQaoBaZ,343.45,2019-03-18,2020-11-10,3872046952,4954
2299,True,voihjGSJuJRxBeDXjqetzSmDbbtxqvtfYkxcZLQWbNkhoPFTLPmMYpVyLOQbWdYAazlHTTsXJZgsoglSZlMLYsYrkMxKGvpkXsJG,304.47,1981-08-25,2006-03-21,0960618860,3139
2300,False,DQrozKyuqDtpYDGiNQgyPzsUQcArkDMkzVMdfoIyalNahesodIV,353.96,1991-03-05,2017-07-25,9279252887,1088
2301,False,rgmtAcZOmEcUcRMzyYpCBQfHRsTdxikhwbELCRYIbUkVXVsOBBjGyNmDwdNmyPfRVhPJnTeTboQsmSEhZohwtwrxVBTryZTAd,974.24,1995-07-04,2005-09-02,8984237214,447
2302,True,JtCjTIhNQPxxgbLotimbh,89.52,1997-11-17,2018-03-03,3819999584,4962
2303,True,YWbVrgFizYMVKLRvPZPbIJnDReoxqJYmYnryPVBMTVuSZNmaIGxY,772.31,1967-06-06,2005-03-17,7398908417,4827
2304,False,ULlNCudNDJaifSPROzehxBjWyWVzqupTKdxdFcFsfolTCCdTLkSWTnsrZqrMSJHs,480.22,1982-01-14,1998-01-03,0627446057,2413
2305,True,rshiJPFppagWcYvZtGAxXAJGFiQnHNytCspENkXUGQVIFdWzFKWYGWnEhsuNrXDxQQGCDMT,520.55,2003-11-08,2020-06-28,2289268027,92
2306,True,MxPEuArWlstjc,149.83,2022-05-30,2022-09-23,3124365648,3995
2307,False,xNRRdZJgalGJHwlFsIQLSbIPImykFRbRgyXsRXGqaBZPBgKjtoOSpnhSKJKlopMIoqfbsIALfhtMlQRHSrohichGSmd,851.42,1989-10-01,1997-06-14,2194749945,1339
2308,False,MBKTysWUuvmzGgmkB,91.31,1970-05-29,1979-08-22,6018467787,3198
2309,False,HJEbXBHYzssezw,910.1,2006-02-08,2009-04-19,3755981220,1838
2310,True,xrRRDltdWyLKuOOEnGUyUUGPsTpYIlMeXDQJBJswudaqrDnNAJwq,198.27,2014-05-24,2023-01-29,3699047632,3826
2311,True,gISkwNpvyxBhAMBJUWZPKsKdDLGmYrkXOIReUJZaaAHQQVqThOdmZN,209.9,1983-02-14,2009-01-26,3609610945,528
2312,False,HdeujeyHeRbeMKhBYbMkGaZPbGchcxrWj,897.79,2019-11-28,2020-08-02,5191234637,1484
2313,True,fqflRCoeZcNeUwpfkKqtb,7.08,1978-04-21,1982-12-10,0531604280,4421
2314,False,HehViEblyliuyrnZdmlnkEMXqB,233.77,2010-12-02,2019-06-23,2898731540,4730
2315,False,MGHHVHYsbrIRvyEVxkpuSRYuCDtBSqCgeIUdNlkFZmiiubeqNwPYpA,469.17,1951-07-12,1971-10-09,0272722978,3273
2316,False,oJMFmRFiyRXylQSUqISMgsC,543.81,2018-06-26,2021-01-03,1916868824,3707
2317,False,dymIxROpOfWRySjdWEbkHKTYvaZvxwIbqiWjteMBZlWSuqlmBbzYWoXAKYaMokLPGnHheGMdtHvTFVWWzFKduBtZImRRuKQDJ,54.04,2022-11-28,2023-06-08,5099809775,2369
2318,True,frjQrYmwSVoIMaRWZlDIluiZzuWeFeismuQ,971.0,2017-06-14,2021-06-04,1468112869,4320
2319,True,dTBTsApcxtpDrfdiAdMvJHDvGubFBAUdytSuExjDyaHJFXbwsmQMaDLbwbqdENYSrwhVUlJCTGaUHtiCHKcIptr,160.0,2015-08-17,2015-11-19,6260828997,4648
2320,False,SvKdKxGpKZjvUEEgemiEkMEGsoFGlfcZAplxiguSdkSqnEQKkpeIEcRNGUiTxAwNRnawfGdseiBgEYVzWsennSkRPFllikP,186.32,2007-01-13,2021-08-16,4234459235,647
2321,True,LaPekDhSXbtUcFBmoDhypeDsmglQAnoKfrSYbxcFHDrMbzDI,698.12,1991-05-24,2008-01-27,2790237262,3019
2322,False,sDirgnREqPUIlFiNSgUxgwtgYZcVLYnQabcGFwmVzOMTUSTmtWVhSarUvXZJpHAOuyFZNHEzPMCDevMJTqamHJEFnhKHLYot,153.34,2021-07-24,2022-06-17,4778219250,1872
2323,True,uZftCLmsqSatNfEFbeVJELzeWQkfpjSLsUwpovStItmRNnPEkWVYwztLeRXOcJUiPHeAyIlOUT,476.09,1975-05-20,1976-08-26,9844643580,981
2324,False,ZIhWvcdCaaygIRzrhPFrGQm,278.07,1959-08-30,1989-03-20,3731507766,2039
2325,True,gfsyYMbMlSpJlRwoWxkSMZkdQOHltZzoi,609.84,1977-05-26,1985-11-14,9901151644,3452
2326,True,RaMDCOlXapGW,745.46,1961-08-27,2010-08-16,4044500933,753
2327,True,sgEHNnfcIOIfaCHcWuc,33.34,1986-01-17,1995-06-28,5174124231,1207
2328,False,CVQPgfGZEJouTVsjzuDbDBcZNeavlVxjMMcXXPTVZEblnPBpWJDC,340.54,1996-12-03,2012-04-03,9008883553,3001
2329,False,ynwdLYeFAoajDgjfmVNnkqhRUMkPeRwIhd,254.94,1985-11-01,1992-07-11,1878613821,4744
2330,True,ESQaJnSshDvZsSEEVfcGsJBgjycXaCaQeDhluqXRMFBzNkoxwBpegYPuJXuhrTEPizDhWyoPPglijLAuxtnmaAnYnyMBsEN,771.48,1994-04-21,2017-01-28,4418954953,4577
2331,True,KDMmdQNeaeMhhuwugQoWGDSbvOHjXCiqyZTmWnNlGfkJRxpEWjCGh,405.41,2008-01-25,2019-06-16,3019351859,2317
2332,False,keJKROoNcWjcBjYYPwNCNruuaCEMDVLGgYPodqwwINAACxuQYTckdSmLUCaJmDJvwlrpzJMTcamKZGKGhSRrEPpOANHa,422.27,2009-09-30,2023-03-03,3198401404,1825
2333,False,tABiNmOOoebiVVolCMbtAMKncgxmqHVRhoWYlPzFRI,649.9,1951-11-16,1997-10-27,2580394187,1912
2334,True,zedHOVuWRqvNlgcmTWHteuNkwNdjvYxXOqwwCSbMykJGeQwqVSUrLWCOOZHyUGBZmOjOoYpGxyAZYdRAiZ,493.37,1978-06-29,1994-07-11,0531604280,1646
2335,False,pzeCNgUyUgLMSYpnacPxtTlWUtX,765.51,2020-04-28,2021-05-23,4816772150,2938
2336,True,kxmxSimjtCAGlhnsgZKyQyYZlMTPzOyfMsSDAWKsxztytsFCUfXwSWtpZAXbZQVZhGKdsFdcLuDRd,817.54,2006-05-31,2016-10-21,9969231050,3010
2337,False,shhUOYCvuHqrnAIPJY,125.21,2000-10-28,2017-12-08,9772346200,38
2338,True,BAFKzpvnAgcOOLWjmmtydlPEdtigvJjohLiiDcGeCZsxhCNAkxYQsdBVEXOPqmbAZFmBeWBE,33.83,1997-11-15,2021-12-14,4588608803,247
2339,True,wkTuUEfWCMpnrQyYaIBbCsXtMjLQPefeyESHIVbXhMNcJLeiyreLEULknqnlBbTWOMiOhszLjw,365.73,1958-10-06,2011-02-17,4202449313,674
2340,True,ByWeZlRRCfBapJvPccbGxUUWtfT,761.9,1959-11-28,2005-06-18,6351279713,4679
2341,False,xhrTMjAYbmcwZVj,576.15,1975-02-26,2022-04-09,4186166695,1705
2342,True,pgPRYpnnFqPHscJNsMEsaXlKzkwrhzsVljQvCK,207.37,1978-07-11,1991-01-17,2582862884,2991
2343,False,CRHUdcBqQVIkJVoWvRdCruCNwlWwISXLtuXNpCxNuAFORT,633.46,1959-10-17,1982-11-20,6525794260,2826
2344,False,LWiVzOXlzurRJvFfWWiSMCofAajHjmyJYSmar,340.09,1987-01-21,2018-01-26,8437489820,3292
2345,True,dANIYTQbQKdTmlJhalanXDXAwxYKbpVldgFcXZsfJAOMAboFNaIxcBXVpVuyqxqdpepfmnLy,351.34,1981-01-06,1996-05-26,6576106847,3932
2346,True,BUaGakFDQMtzdICafQzweXkZEnpTETuZTIvhzYtJrhZYbdOsiMDEOYjaeHAWrjZ,377.21,2023-05-19,2023-07-11,6373227303,2449
2347,False,jcnvCFhYGmdtbLOIDtSGgGQCXEAEjMjgNs,862.95,2000-01-13,2023-01-17,4039043569,4108
2348,True,NKNGGkOSDyJJIeVilKmaIRTpocyXig,756.93,1950-10-20,1992-08-09,4486783696,289
2349,True,MYKRHIarFuhYOZbfSGfAUchmhoJkgJoGSHInYyaDMrBQecJkZqobJjpjSWg,168.25,1950-03-02,1996-10-30,4356164045,2226
2350,False,ihDRgoYxTsYCzELkmUcMakkROOsQFZjdzfJpTpKKancbQGDZIsWMUegWPuLLygGWuXmtWEuHLVWNjLNeyxZjpWucKC,576.09,1980-03-16,1996-08-20,2446829953,4040
2351,True,yJlsJemTfdbULlZuoEmTJdZOtkNyA,985.9,2015-01-24,2021-08-18,6887861926,552
2352,True,vhqQgsBTRZPmwQivHKVlCBtAYmmYjLuu,555.42,1990-09-02,2015-05-31,8734416396,3717
2353,False,vsMlvutxswufPUzhIPCJaPaZIDWFqNzMOnqvHmfdJJuCaBHUIjArJWxXsvBSKFpbecenDBdWtnLAKGCQBQxZvK,510.55,1986-03-13,1997-11-15,1450851835,771
2354,False,xjOeZsdvlVcKryPdkSRCHikFfCTkAmFOtIfRKlGcnomNYjyWhboFjX,4.64,1960-05-22,2017-08-19,8042078211,3266
2355,False,ygknRiYREEhHOAhEwULVaKUcLGHQIKXBXipoCskBjMMamSeipPBwUurzOFeWxxHVgkIwNuEfFUyT,953.72,1999-10-23,2005-10-24,5688960196,3643
2356,False,MHElEvuIELhBZIoEGFUDZQIryLWcOxjaMBgZODDfKcwuHgXrWgKfcWFQK,160.84,2000-12-29,2004-05-12,9639713583,2374
2357,False,MsRNdGchwChODSzulBeJSWSAYgDamCmWZkU,729.29,1950-03-24,1956-06-09,0800129933,2725
2358,True,DLuEuzlvOrTTkoTQx,129.66,2015-06-25,2020-12-14,0153645958,1674
2359,True,SWXQapdSVZhgSImQCOGjmuvsTiBpAlSUpXSFXwVgszFIEtXBRNYYcVuwiZNFCOubpWgoHeEuZFlslrOHuyzEZUcSnfe,34.04,1984-04-13,2013-09-26,2793230722,3341
2360,True,DtcZCKJZwcyBamMmVvbWnHfjakQAnEuRSwGLGeDFaboAAEDAFnIP,495.04,1968-02-16,2023-05-10,7386488555,3103
2361,True,EveLNjJUHzdhFWMRotTBDEpbKNCuJVkSSKagBiGZgwICSPYes,347.28,1956-09-16,1964-03-04,3954513712,2278
2362,False,OnLfYJqQzehGVcMIwwrznTjBgXFRCHaRwFjmmBAabqpKNViBJVonEBqNTAChlUHIIcRAxYSvEeshuhzTTbKBuaIbgeRgftHI,34.72,2016-10-08,2017-02-28,6009802086,431
2363,False,xGbCCNcRgPLWeKzoSSRS,928.07,1968-05-25,2022-05-06,7144873109,1899
2364,True,UnhYJRoekrRRTwXGBqFLXQJqpDmXAIVFsYqRFBJquzTegPtmUJfqMTJdmgFqJIytKnRDQSOrreGvcIeYVCMIZcjcFrzjAwpmNj,418.64,1986-11-04,1989-07-22,6017771422,3596
2365,True,WmSpgJOXIIztsTxPMKgDNQOrXBnZXkqBohmmCDwMVIXiRXZifIDraCASRFVLT,373.04,1993-11-29,2019-06-06,0267491506,234
2366,False,cMYhPQZahAZcQTtMmXKzgxdAtfXmMIARidEXwFLTNCFaBGhlSxdrNjOasirSHvfuMmIvzTFBXUkJovI,73.2,1977-03-30,1984-10-30,8931449185,594
2367,False,CLDebjwHxHOQPSfsFjlUVQBUZaOcitwJDl,860.05,1985-02-16,2018-04-20,2755699843,19
2368,True,laPsehKsuMuxiuzoUhUhWzJsZplxpNTlGwsQHrfEa,454.12,2007-03-09,2009-01-17,3544256013,346
2369,True,nDPoDjWAuJALfYCrbxzfoSqxjUNiqpGnCPXIVKOVDPjbgBzUkZubRnCnPxQQq,681.51,2013-02-12,2016-12-07,9248385232,305
2370,True,TSRjePtpQIhbbTJXrNQSITicjVDuzKRQVCddEYXNHSxCIKrfelnxvSTVDiSwxvFsNKgLTUtDagZ,481.21,2021-10-25,2023-03-12,7098507939,1132
2371,False,MDiUwTfwInfxFbiiEfsSYFPHYoDzdZN,867.1,2011-10-08,2021-04-10,0154911452,636
2372,True,lolQhioAtHarGRUrRntNhrYVtBUWiNDYmhPpRBYwlIiTZfGBHfMPDGXvidZlytASwVCFdwThQJIlUBa,823.17,1963-02-07,1997-02-24,6745050061,1606
2373,True,rhfWNwkEApPwabSDTCxoRpm,103.14,1951-03-17,1955-07-04,6595615908,902
2374,False,LTMFKpneERBgOUYsTvobPVnXZJaROZxkuvUckfxDucMvfMbTQTDDdbliYPNd,596.41,2001-11-29,2016-03-04,1370689521,330
2375,True,LNMFxxKaIkYzgiNsFRmuSrEHsJassYnBjSwCNCYlIAKdJVbsBwrWHbdSjuiombxXzeBLwNoavqLFhKlSNKmSSnhdnnpXVfNZlD,434.52,1988-11-03,2002-12-06,4647447709,280
2376,True,VuwLLfqCMXwSLRSdQxdjCKnszKfUMWMx,92.7,2001-09-20,2003-06-27,4351676358,3983
2377,False,UvDQBhxdfTpGpernSozsSUXcOzvvpounzOTlbfyFhVzUpJk,701.42,1963-12-22,2007-12-22,9401070135,2279
2378,False,OFkcbXUlpCbhPQPxmwal,666.08,2021-10-25,2023-01-19,8215002437,4479
2379,True,oHnhhHeIDpZFuTKqWcjFkEoNQWGkioZJcBgFoKofdzUORwYunqa,757.71,1959-08-21,1983-06-13,8385010338,1346
2380,False,OFuvHpDuSVqWoHRbwiqcLhUlQcuZHlVNxODNGsflcrTOGgTQitTCkDxzCrzacqekcEtjqxnFbPcjMNLdUnnZryhMgejjirjkCmb,192.82,2005-11-03,2005-11-29,8789134587,2969
2381,False,cGDQNRkUcTLvYYz,848.08,1989-02-28,2019-07-07,0392544755,1464
2382,True,YFsfGyTCqIeNgYBtnoLJoNtrQathFpiP,547.33,1991-07-20,1998-07-19,2222727433,4159
2383,False,IphgxiyeUKDHqVxfthbGkaeXtmTdLDBzwHfQxAPufYWTtQRbJQtJRHGdRFmPjhtEutpZvYGfCAHBzigMubspRFxyvjayaf,746.35,1981-11-21,2022-11-17,0631814379,4422
2384,True,gkghgXXAdSspyNTHKVdjhSWgHoWZIDdsDmficbmVBURRBnXpcsTb,474.07,2005-10-13,2018-12-06,5963575199,446
2385,True,vcJyNhSeSwNzvTccxDpUCdFxCiHiGutlDzaDVyz,284.34,1958-12-05,1987-06-01,4181735342,1242
2386,True,lEjWnjqLxBWOZNJUIQXllkNdfTqXwNHVuiJeyabdSSoaVVorHAeTWUuThNHSusEydynfYifVzVtOBujBCVSWnRUNq,742.44,1950-11-02,1992-05-14,0311114645,1524
2387,False,rBzxpTZzjEvkKfFgtOLViLhYSVCEAkLJx,930.46,1980-11-28,2005-06-28,8758990152,371
2388,True,ZFIykGhQLKvjGyogpdPdedldvHBrycRqnGHMtOnmwcCWDPzrdfu,321.8,1965-10-27,1971-08-24,1187630051,445
2389,False,EKMaodvKuBypPcAuyenStxPmlULOaIfqaZszwIbIbBBIygOQiJheMhTBZwzAoDlPBTlpfqyJkwlMijrzfSBwksDJWQfj,16.81,1962-05-29,1967-12-01,4263241079,2557
2390,True,zXxhMgVLHklqhkRdtWkyuqAtIGKMPNDFNjBalaHz,488.75,1961-12-27,1997-12-28,7659808887,3931
2391,True,xMrQGgbCFIYMnpqLexpKdAAsBeZxHbqMMxaD,949.14,1961-07-17,1992-02-11,4327193958,3864
2392,True,vBpkhVNimXrheAxfRPCRocRlBhDVgvkPqboDyzXenItFoxwqXdDVTCdFXvxEjvhZ,286.31,1952-07-30,1953-07-29,8677197598,3960
2393,True,SPsluVbxPwMqHpSeypDAyjQLLtIMLChsnalYKGOKCjZlFNJRqsweHYkEsAdsjBDIcmqpLgVcGtnbiAWXCkgyQSTGEMEp,223.66,1965-06-30,2007-08-20,7408292981,220
2394,True,SKrOQiwRPnLeoSaJYmZAzoxCjbeSCBGCkG,678.11,1969-10-06,1985-04-30,6097972226,3021
2395,False,lTNILQtJtGRHyAxtdTnrKdFLiKePbElMVoWtMCytnQLTOWElDxa,456.12,1972-08-28,2009-02-16,9917081040,1646
2396,False,bpYhucgTyZGZPtLlnERJbVuzpyPdxdWUkQiUjjaumnSnkMMJhZxnxngJPsPqtaUnerswKYhETuQqKISAflrgHabKHWcbZWN,123.82,1967-09-29,2015-01-09,5640263747,4452
2397,True,CBsZOebMGKdceNfpqgpAnOPlZEeTZISTWoCcfoKazphffRqqLtjkZIMakFFzlIDWPwEajAhGLQTDRojAOiwHM,562.77,1983-10-29,1990-12-12,3948244533,1855
2398,False,ZUupXyJvnMimtzUvFGDdahNaZlkHpeOcpfcVzrXsehfMqRlqjmNTqTIwxfdgqAyIPIzEnRXbZwZQdmpyBsvqAWELSROGrPYxRX,616.37,1971-01-19,2018-09-03,5814111928,806
2399,True,DaLdbDOcFLweuDUkgMxOVDXGIoDGemQXRVVgiHzZqtCjangUpboptoKyYLMyAphYZiXkOSbCUlKrNWtZfMWrcKyAljMMREceh,687.3,2017-08-25,2020-11-24,6450579138,3937
2400,True,QWUSndvWTFmblUwQCIitdimqsSRoPOygwImasbEGXbRTgqaBlwIAPBEU,307.3,1968-01-19,2012-10-28,2517545650,1475
2401,False,wPugguoXrkNsmrPQTrppbePFaEWjdTKqtWnCOeRQPlonZjubfdkbcJANlpCbZvFocqgmIwJKuCWoRiajNsljodGOIRlFhNQcE,449.85,1955-03-13,1994-02-20,4701449164,1176
2402,False,DXTjBYSFWppLLezyIPejDnLOBlvodDoyuzMJebvNlHnMQYpfURY,393.45,1992-07-07,2002-09-09,8431174692,3789
2403,True,wDMfFdyHPLGGIVKnPrdRuVSmzAyOoPoXZhUVPDfpTKhjqTXfelKDOW,498.87,1996-07-06,2008-06-13,7704529505,4048
2404,False,tSwIEOLnCcywrAhSzxBaisXtXrdDszBHjMzAjDAgdBSqXoatWTQpvoknxebBUvWUFBMubKopeRcPkxbTtyAULIum,427.4,1968-08-21,1980-03-22,8569845271,20
2405,True,wycDqWWVwVfsMNDKuz,636.42,1993-04-07,1998-04-28,6298315505,1159
2406,True,mqOAeiNKQAsXjCHoVJllrBCAevApsAPbPyxMzJJgjlEipdhxD,770.4,2003-12-04,2011-02-27,5593347675,1842
2407,True,zjoQBZkCudCntauuLuVckGfXAHumldFEhznJRDmsAFjbDJhItzohKuqYQgGxeaQgyZY,579.34,1969-07-17,2010-10-30,0394295907,2979
2408,False,PVQUThHmKrPTlVlbHlRxQxZKLKwyuagKhkpjVPEwsUJ,250.03,2011-08-29,2021-05-20,1094446433,1539
2409,False,FuDxEMIDfgauHwLiFYQuIwvSjjlfBZGgkosERPNgSytpgLQkOpyBMMh,784.92,1970-12-13,1995-01-21,5680793445,3383
2410,False,vIHqmOXXToaIMzBDcyuUBZgaROhEwgMzNhlZNdnAAjEdXwSNeT,845.12,2003-08-08,2003-08-23,3480762616,1457
2411,True,GViRHOnjNOJcm,42.05,1981-11-03,2010-08-09,0217276084,1547
2412,False,AaxIJcQLWXbQUMMbUeBTOeNCqBhOfwXCZEdDVFDqaIBQE,403.17,1963-01-29,1994-05-11,9302179853,815
2413,False,jnSjEKiNlvbmXeaLYQTIVkmN,345.86,2021-06-13,2021-07-02,0731103064,3044
2414,False,UoaZjsZhPLUWdUtuQWbicLWbODTSNznTcLYbXJIgkEsIDMbgoeeESBxynoKDlFKLShFqidLPixITQge,509.48,1956-06-20,1959-09-28,7901669857,2635
2415,False,BzCEWcCEYtJGjugpnyMAIqLoHQTRfJYNlkyfNWlfNarOuJbqWGAUhkgfKiSgJQcCIZqOPWAiVAtrTCZQi,36.92,1982-03-26,1989-04-24,9564280981,906
2416,True,QxzFykuEqHnjlozpExZlGJCFZeeuGawCQUTioBPeogCMxSDKgpKLfaFObooUlxXXqvxMINfbVSDHbdAiUyVTkYyOz,273.44,1979-09-09,2021-04-19,2642488244,4103
2417,False,FOAxXIpOtucHfWDbuWgBiWycPfQhdwVE,169.64,1970-03-31,1985-05-11,0502601609,3886
2418,False,WfRBxOXSETDYLMMEQebTLYQSEjjCl,307.11,1976-03-06,2000-12-30,2899190405,4449
2419,False,pWqlOjUUFFDWlwMHkJlWicmnUpUxGPwiNJQXksiDeHvXAHmOyQqQrjaLUZMBdZBmAeAjvJyMKtKoPopaQVYhKcUUeRGXTbVD,562.65,2017-03-27,2017-06-18,2863288256,1947
2420,False,fbQVlDWyUjYGlKFIUuREuCXGQjvWRfTuHRNhizgCwqnFpwBHvtjLSuRqDVzKIheRMbixTHqLKOmfmDMwrvAUDsDTFelgcZFy,639.27,1997-09-26,2008-09-04,2734508450,2419
2421,False,BXxLEhTdQfloiVAglDdHKNJJsgNFJqEaHzAZfIZlBMBlWE,409.23,2000-10-24,2011-07-05,7700306962,570
2422,True,yEEZTkcgGmSUHnnNmeMqAxVoaVTpsocYxDKJrXGHNDWLGfEX,886.9,2002-06-20,2019-07-13,1785098294,4728
2423,False,AcAcvMrmPXmGmDaOnQjDclgmQqRhSqdoraduCRBWxkvPqxdJjSnnghGNjHIVNWjJF,703.19,1999-04-19,2010-01-11,3073563031,1243
2424,False,duANfnTKpBqURDPWwluNbDXlrRiADsVMjFCgGAiXnpvLWRHYhSIwPLJCzSlPeUBCf,861.87,1985-04-02,2020-02-15,7213676786,3427
2425,False,WBqZkCvpTEjypJgeDKNuoICRyhYUKUy,946.99,2006-07-16,2013-12-09,3158953213,113
2426,True,zrsbEIAZSatoamcyzYMVEABtPqXvsjWIRtDm,361.36,2015-07-28,2020-09-17,3208855603,687
2427,False,GnsSjDQyIdatSMOITDaTwgeQtTYOqhRpLylYMIOPdCTgfiSrfBto,540.65,1987-12-04,2014-11-26,6960276239,2436
2428,True,kjPVSNVOgvU,509.63,1975-08-31,1987-03-23,4089489984,1996
2429,False,ibEtqHCkkGtsCVNVySOtNAgsJaLQdNqEkduUxtbIPGfkbaQQPUhnpeYnpLFGWZAWeiMvkGZgTqJdtBBDMEFcxjOtkGiHU,696.08,1975-10-28,1982-02-28,5220045593,2811
2430,True,hbovVumhXlbHDMOAxQCUlFDPqoSHKayDqYdunYICrJeSWSbKGXGgHpaCBTzDWtMRPLIFxDvoEeWYoWed,19.07,2019-03-08,2019-06-05,0664328810,288
2431,True,AhAvYKzaJhRRtLcBOaERaPgJNHCTzaOokxaGUGpUgGKlhnTGHfUhpunieL,364.94,2011-05-02,2018-02-08,1882087902,1139
2432,False,BSQvkkmjGkXhmdMZqLBKePuHfXvxqOnVACJTxCtTiXUhCOAKjQmgHdpAwoHAblFqgfTKTmrWljLytJWcQjj,70.9,1965-11-25,1982-01-24,8719672311,3841
2433,False,vJKkrYKKNXaxaEzncbRMHahJFYjSvxQpoTAWgtehqhxtlorYMWltojM,143.38,1967-03-29,2006-05-07,8279667970,2037
2434,True,KwDckgHkRWMxWMVPkhHDkLMvUVDRklwNSzrcaqqXduWIetcJYVhdMShsuRuOtbywKAqzeLANUMPvbHEwpDqGfr,949.64,1975-05-25,1993-12-30,0836229914,3019
2435,True,BDDIizsLiAMEEDWuuSJdVvHLuSWfmTyLhXoz,225.02,2022-06-10,2022-09-24,4123200873,4412
2436,True,tiLEnViQQwLhEFYGGoztdSsqErIshRIDObdsaJFIdPWvbPTdwDktdPFaWRtJuSNcICDwcmdCsQrDdNKKnFqPEXPK,589.0,2009-04-18,2022-07-25,7602371939,2130
2437,False,VInZkYSvMalPtCwaTuVpWFayzhvfodWmj,387.33,1967-11-16,2002-09-05,0721474059,3515
2438,True,QQkmsQfHmlABUsHDsQocenkURhMedZcvAHMYFQfaxBTTsxELausHInoYXzlCRfqqZHdtTItUHULObSPTKm,15.65,2003-06-23,2018-11-11,0116854290,94
2439,False,ysgZHyAQCyRceJVubieFqVgxezeSZahCfZXtKmRK,81.19,1972-01-31,2004-12-07,6717435008,4351
2440,False,nwVCruQraTrojniHRKDWYLh,809.41,2019-11-21,2020-02-15,0082018474,174
2441,True,nUyfDXXwsbgSlSSyEEqlIE,591.16,1964-06-21,2021-07-07,0523440034,3907
2442,False,AouABbvdapPYEVchsXWmBkQzaIVbiNvpIaGSuVfNtvdoCyCjuJIIjsyfZuzVoEOvkQuYrKMMh,700.91,1950-09-29,1972-02-07,7716892328,1786
2443,True,PrVRrWxhNkkSIVEiQmNjeUJKoxHKCnDOfElIkCMJyjsYwPvalwzOQMj,294.4,1992-03-27,2007-10-08,6179134975,3454
2444,False,wTwrzTnpwklmvyrVDbCOpuippjmb,58.91,1961-02-21,1977-05-10,1617730339,1179
2445,True,gFKArOaZpmWcOVYqjUDUlMwyKsSUeElJLxayanhqBRtljQcKCcmEXCHKqkbo,203.0,1990-02-23,2006-04-07,0478698422,3759
2446,False,LwYbHcBtIbozPiePVjjIIdjnjhDTMy,334.85,1962-04-11,1978-08-24,4358633475,1039
2447,True,KOmshcbgCfuxiKTXzitwLbaYfmJhCKwDxItZkdkekoDazJntloAdNkKlprLMYsqSAeKB,639.14,1959-11-15,1974-03-24,0071426684,437
2448,False,ruDBSzseKrXAWKYZNCzDua,137.05,1967-07-19,1992-05-07,6896926875,913
2449,True,klLYDAeWySUwSgxOUQpuabQQJfpVelwXnAgwatkuqBvBaiybuOrbPWjQFaffifjg,410.11,2008-01-02,2011-09-04,5068645889,4209
